lemma,grammatical info,distribution,senses
āhnīgan,V_1,,['_bow down_']
āhogian,,,"['_to think out, be anxious about_']"
āholan,,,[]
āholian,,,"['_to hollow, scoop out_', '_to root out, pluck out_']"
āholian,,,"['_engrave, emboss_']"
āhōn,V_7,,"['_to hang, suspend, crucify_, _MkLR_']"
āhōn,V_7,,['_ahang_']
āhopian,,,['_to hope for_']
āhrǣcan,,,['_to spit out_']
āhræscian,,,['_to shake off_']
āhreddan,,,"['_to set free, save, rescue, re-capture_, _AO_']"
āhreddan,,,['_aredde_']
āhredding,noun feminine,,"['_salvation, deliverance_']"
āhrēofian,,,['_to become leprous_']
āhrēosan,V_2,,['_to rush_']
āhrēosan,V_2,,"['_fall, fall down_']"
āhrēosan,V_2,,['_be destroyed_']
āhrepian,,,['_to treat_']
āhrēran,,,"['_to move, shake, make to tremble_']"
āhrīnan,V_1,,"['_to touch, handle_, _Lk_', '_arine_']"
āhrisian,,,"['_to shake, stir up_, _CP_']"
āhrisian,,,"['_shake off_', '_arese_']"
āhrȳnan,,,[]
āhrȳran,,,"['_to cause to fall, destroy_']"
āhrysian,,,[]
ahse,,,[]
āhsian,,,[]
aht,,,[]
āht,,,[]
ahta,,,[]
"āhte,",noun neuter,,[]
āhtes,,,['_of any account or value_']
āhtlīce,,,"['_stoutly, manfully_']"
āhwā,pron.,,['_any one_']
āhwǣnan,,,"['_to vex, grieve, afflict_, _Lcd_']"
āhwǣnan,,,['_awhene_']
āhwænne,adv.,,"['_when, whenever_']"
āhwænne,adv.,,"['_at sometime, any time_']"
āhwænne,adv.,,['_at all times_']
āhwǣr,,,"['_anywhere_, _Bo, LL, Æ_']"
āhwǣr,,,"['_at any time, ever, in any way_', '_owhere_']"
āhwǣrgen,,,['_anywhere_']
āhwǣrgen,,,['_in any case_']
āhwæt,noun neuter,,['_anything_']
āhwæðer_1,,,[]
āhwæðer_2,pron.,,"['_some one, something_']"
āhwæðer_2,pron.,,['_any one_']
āhwæðer_2,pron.,,['_anything_']
āhwæðer_3,conj,,"['_either_, _AO, CP_', '_either...or_, _AO, LL_', '_outher_']"
āhwanon,,,[]
āhwār,,,[]
āhwelfan,,,[]
āhweorfan,V_3,,"['_to turn, turn away, convert_']"
āhweorfan,V_3,,"['_turn aside, turn away_, _Gen_']"
āhweorfan,V_3,,"['_avert_', '_ahwerf_']"
āhwēr,,,[]
āhwerfan,,,[]
āhwettan,,,"['_to whet, excite, kindle_']"
āhwettan,,,"['_hold out to, provide_']"
āhwettan,,,['_reject_']
āhwider,,,"['_in any direction, from any source_']"
āhwierfan,,,"['_to turn away, turn from, avert_']"
āhwilc,,,[]
āhwistlian,noun neuter,,[]
āhwītian,,,['_to whiten_']
āhwonan,,,"['_from any source, anywhere_']"
āhwonne,,,[]
āhwyder,,,[]
āhwylfan,,,"['_to cover over, submerge, subvert_']"
āhwylfan,,,"['_to roll to_', '_pull up, loosen_']"
āhwyrfan,,,[]
āhycgan,,†,"['_to think out, devise_']"
āhȳdan,,,"['_to hide, conceal_']"
āhyldan,,,[]
āhyldendlic,,,['_enclitic_']
āhyltan,,,['_to trip up_']
āhȳran,,,['_to hire_']
āhyrdan,,,[]
āhyrdung,noun feminine,,['_hardening_']
āhȳrian,,,[]
āhyrstan,,,"['_to roast, fry_']"
āhyrstan,,,[]
āhyspan,,,['_to reproach_']
āhȳðan,,,"['_to plunder, destroy, devour_']"
āīdan,,,['_eliminare_']
āīdan,,,[]
"ā-īdlian,",,,"['_to be or make useless, frustrate, empty, annul_']"
"ā-īdlian,",,,['_profane_']
"ā-īdlian,",,,['_be free from_']
"ā-īdlian,",,,['_deprive (of)_']
āiernan,V_3,,"['_to run away, run out, go over_']"
āiernan,V_3,,"['_pass by,\xa0go_']"
āīeðan,,,"['_to lay low, demolish, destroy, cast out_']"
al,,,[]
āl,noun neuter,,"['_fire, burning_']"
āl,noun neuter,,[]
ālādian,,,"['_to excuse_', '_excussorum_']"
ālæccan,,,"['_to catch, take_']"
ālǣdan,,,"['_to lead, lead away, carry off, withdraw, conduct, bring_']"
ālǣdan,,,"['_be produced, grow, come forth_']"
ālænan,,,"['_to lend_, _Æ_']"
ālænan,,,"['_grant, lease_', '_alene_']"
ālær,,,[]
ālǣran,,,['_to teach_']
ālǣson,noun neuter,,[]
ālǣtan,V_7,,"['_to let go, give up, leave, lose, resign, lay aside_, _Jn_']"
ālǣtan,V_7,,[]
ālǣtan,V_7,,"['_let, allow_']"
ālǣtan,V_7,,"['_release, pardon, forgive_']"
ālǣtan,V_7,,"['_deliver_', '_alet_']"
ālǣtnes,noun feminine,,['_loss_']
ālǣtnes,noun feminine,,['_remission (of sins)_']
alan,V_6,,"['_to nourish, produce_', '_Goth._']"
ālangian,,,"['_to affect with longing_, _Soul_', '_along_']"
ālatian,,,['_to grow sluggish or dull_']
alað_1,,,[]
alað_2,noun neuter,,[]
ālāðian,V_1,,['_to be hateful_']
ālāðian,V_1,,['_hate_']
ālāðian,V_1,,['_threaten_']
alb,noun feminine,,"['_while garment, ‘alb,’_ _LL_', '_L._']"
ald,,,[]
āld,,,[]
ālecgan,,,"['_to put, place, lay down, lay aside, give up, cease from, abandon_, _LL_']"
ālecgan,,,['_deponent verb_']
ālecgan,,,"['_put down, allay, suppress, abolish, conquer, destroy, overcome, refute_, _Æ, LL_']"
ālecgan,,,"['_lay upon, inflict_']"
ālecgan,,,"['_diminish, lessen, withhold_', '_allay_']"
ālēd_1,noun neuter,,[]
ālēd_2,noun neuter,,[]
ālēfan,,,[]
ālēfednes,noun feminine,,['_infirmity_']
ālēfian,,,"['_to injure, maim_']"
ālēfian,,,"['_enfeeble_, Æ. pp. _ill_']"
ālenian,,,[]
ālēodan,V_2,†,"['_to spring up, grow_']"
āleofian,,,[]
ālēogan,V_2,,"['_to lie, deny, deceive, be false to, leave unfulfilled_']"
ālēon,V_1,,"['_to lend, give up_']"
āleonian,,,[]
ālēoran,,,"['_to depart, flee away_']"
āleoðian,,,[]
aler,,,[]
ālēs-,,,[]
ālesan,V_5,,"['_to pick out, choose_']"
ālet,,,[]
ālētan,,,[]
ālēðran,,,[]
"alewe,",noun feminine,,"['_aloe_,’ _Jn, Lcd_']"
ālēwed,,,"['_feeble, weak, ill_']"
alexandre,noun feminine,,"['_horse-parsley_, _Lcd_', '_alexanders_']"
alfæle,,,[]
ālfæt,noun neuter,,"['_cooking vessel, cauldron_']"
ālgeweorc,noun neuter,,"['_fire-making, tinder_']"
algian,,,[]
alh,,,[]
ālibban,,,"['_to live, pass one’s life_']"
ālibbende,,,['_everlasting_']
ālicgan,V_5,,"['_to be subdued, fail, cease, yield, perish_']"
ālīefan,,,"['_to allow, give leave to, grant_']"
ālīefan,,,"['_hand over, yield\xa0up_']"
ālīefedlic,,,"['_lawful, permissible_']"
ālīefednes,noun feminine,,['_permission_']
ālīesan,,,"['_to loosen, let loose, free, redeem, release, absolve_, _Mt_', '_alese_']"
"ālīes-ednes,",noun feminine,,"['_redemption, ransom_, _']"
"ālīes-ednes,",noun feminine,,['_remission (of\xa0sins)_']
ālīesend,noun masculine,,"['_liberator, deliverer, Redeemer_']"
ālīesendlic,,,"['_loosing, liberating_']"
"ālīesing,",,,[]
ālīf,noun neuter,,['_eternal life_']
ālīfan,,,[]
ālifian,,,[]
ālīh,noun neuter,,[]
ālīhtan,,,"['_to lighten, relieve, alleviate, take off, take away_']"
ālīhtan,,,"['_alight_,’ _ÆGr_']"
ālīhtan,,,"['_light up_, _Æ_']"
ālimpan,V_3,†,"['_to occur, happen_']"
ālinnan,,,[]
ālīsend,,,[]
āliðian,,,"['_to detach, separate_, _Gen_']"
āliðian,,,"['_set free_', '_alithe_']"
all,,,[]
almes-,,,[]
aln-,,,[]
alo-,,,[]
āloccian,,,['_to entice_']
"alor,",noun masculine,,"['_alder_,’ _Gl, KC, Lcd_']"
"alor,",noun masculine,,[]
alordrenc,noun masculine,,['_drink made of alder sap_']
alorholt,noun masculine,,['_alder-wood_']
alorrind,noun masculine,,['_alder-bark_']
aloð,,,[]
alr,,,[]
alswā,,,[]
"alter,",noun masculine,,"['_altar_,’ _Æ_']"
"alter,",noun masculine,,['_L._']
ālūcan,V_2,,"['_to pluck up, pull out, separate, take away_']"
ālutan,V_2,,"['_to bend, incline, bend or bow down_', '_submissive_']"
"aluwe,",,,[]
alwald-,,,[]
ālybban,,,[]
ālȳfan,,,[]
ālȳfed_1,noun neuter,,[]
ālȳfed_2,noun neuter,,[]
ālȳfed-,,,[]
ālȳht-,,,[]
ālyhtan,,,[]
ālȳman,,,"['_to come forth, shew forth_']"
"ālynnan,",,,"['_to deliver, let go, release, loosen_']"
ālȳs-,,,[]
ālȳðran,,,['_to lather_']
am,,,[]
ām,noun masculine,,['_reed or slay of a loom_']
āmællian,,,[]
āmǣnsumian,,,[]
āmǣran_1,,,['_to extol_']
āmǣran_2,,,['_to exterminate_']
āmæstan,,,"['_to feed with mast, fatten, feed up_']"
āmagian,,,"['_to revive, be restored to health_']"
āman,,,[]
āmang,prep.,,"['_among, amongst_']"
āmang,prep.,,"['_while, whilst, during_', '_meanwhile_']"
āmanian,,,"['_to exact, require_']"
āmānsian,,,[]
āmānsung,,,[]
āmānsumian,,,"['_to excommunicate, anathematize, curse, proscribe, outlaw_, _BH_']"
āmānsumian,,,['_amanse_']
"āmān-sumung,",noun feminine,,"['_excommunication, curse_, _Æ_', '_amansing_']"
āmarod,,,"['_disturbed, troubled, confounded_']"
āmasian,,,"['_to amaze, confound_']"
āmāwan,V_7,,['_to cut down_']
āmb,,,[]
ambeht,,,[]
amber,noun neuter,,"['_vessel, pail, pitcher, tankard_']"
amber,noun neuter,,"['_cask, dry or liquid measure_ (? _four bushels_', '_L._']"
ambiht_1,,,[]
ambiht_2,noun neuter,,"['_office, service_']"
ambiht_2,noun neuter,,"['_commission, command, message_']"
ambiht_3,noun masculine,,"['_attendant, messenger, officer_']"
+ambihtan,,,"['_to minister, serve_']"
ambihtere,noun masculine,,['_servant_']
ambihthēra,,,['_obedient servant_']
ambihthūs,noun neuter,,"['_workshop, ‘officina,’_']"
ambihtmann,noun masculine,,['_manservant_']
ambihtmecg,noun masculine,†,['_servant_']
"ambihtnes,",noun feminine,,['_service_']
ambihtscealc,noun masculine,†,"['_functionary, retainer_']"
ambihtsecg,noun masculine,,['_minister_']
ambihtsmið,noun masculine,,['_court smith or carpenter_']
ambihtðegn,noun masculine,†,"['_attendant, servant_']"
ambyht,,,[]
ambyre,,,"['_favourable, fair_']"
ambyrian_1,,,[]
ambyrian_2,,,[]
āmeallian,,,['_to become insipid_']
āmeareian,,,"['_to mark out, delineate, define, describe_']"
āmeareian,,,"['_destine, assign, appoint_']"
amel,noun masculine,,"['_sacred vessel_', '_L._']"
āmelcan,V_3,,['_to milk_']
āmeldian,,,"['_to let out, make known, betray_']"
ameos,,,"['_‘ammeos,’ bishop-weed_', '_Gk._']"
amerian,,,[]
āmerian,,,"['_to test, examine_']"
āmerian,,,"['_purify, refine_']"
āmerran,,,[]
āmetan,V_5,,"['_to measure, estimate_']"
āmetan,V_5,,"['_mete out, assign, grant, bestow_']"
āmētan,,,"['_to paint, depict_']"
āmētan,,,['_adorn_']
āmetendlic,,,"['_compendious, measurable, limited_']"
āmethwīl,,,[]
āmetsian,,,['_to provision_']
āmiddan,,,[]
āmidian,,,['_to be foolish_']
āmīdlod,,,['_unbridled_']
āmierran,,,"['_to hinder, obstruct, prevent, delay_']"
āmierran,,,"['_mar, injure, disturb, scatter, consume, waste, spoil, destroy_, _Lk, Bo_']"
āmierran,,,[]
āmierran,,,"['_lose_', '_amar_']"
āmigdal,noun masculine,,"['_almond_', '_Gk._']"
āmōd,,,[]
āmolcen,noun neuter,,[]
āmolsnian,,,"['_to decay, weaken_']"
āmolten,,,['_molten_']
amore,noun feminine,,"['_a kind of bird, yellow-hammer_']"
"am-pella,",noun masculine,,"['_flask, vessel_', '_L._']"
ampre_1,,,"['_‘varix,’ tumour, swelling_, _Gl_', '_amper_']"
ampre_2,noun feminine,,"['_dock, sorrel_']"
āmundian,,,"['_to protect, defend_']"
āmyltan,,,['_to melt_']
āmyrdrian,,,[]
āmyrgan,,,"['_to delight, cheer_']"
āmyrian,,,[]
āmyrran,,,[]
āmyrran,,,[]
"ā-myrðran,",,,"['_to murder, kill_, _LL_']"
"ā-myrðran,",,,['_amurder_']
an_1,prep.,,[]
an_2,noun neuter,,[]
an-,,,[]
an-,,,[]
an-,,,[]
an-,,,[]
ān_1,adj.,,"['_one_,’ _Mt, Æ_. in plur. _each, every one, all_', '_one by one_', '_some single thing, a part_']"
ān_1,adj.,,"['_a, an_']"
ān_1,adj.,,"['_alone, sole, only_']"
ān_1,adj.,,[]
ān_1,adj.,,[]
ān_1,adj.,,"['_singular, unique_']"
ān_1,adj.,,"['_single, each, every one, all_']"
ān_1,adj.,,['_any_']
ān_2,adv.,,"['_alone, only_', '_continually, continuously, ever, in one, once for all, immediately_', '_only that_']"
ana,,,[]
āna,noun neuter,,[]
"ānad,",noun neuter,†,"['_waste, desert, solitude_', '_Ger._']"
ānæglian,,,['_to nail_']
anǣl-,,,[]
anæðelian,,,['_to degrade_']
+ānan,,,['_to unite_']
ananbēam,noun masculine,,['_spindle-tree_']
anawyrm,noun masculine,,['_intestinal worm_']
anbærnes,,,[]
anbestingan,V_3,,"['_to thrust in, insert_']"
anbid,noun neuter,,"['_waiting, expectation, hope_']"
anbid,noun neuter,,[]
anbid,noun neuter,,['_interval_']
±an-bidian,,,"['_to wait, stay_']"
±an-bidian,,,"['_wait for, expect_']"
anbidstōw,noun feminine,,['_place of meeting_']
anbidung,noun masculine,,"['_waiting for, expectation_']"
anbidung,noun masculine,,['_delay_']
anbiht,,,[]
anbindan,,,[]
anbiscopod,,,[]
ānboren,,†,['_only-begotten_']
anbringelle,,,[]
anbrōce,,,[]
anbrucol,,,['_rugged_']
anbryrd-,,,[]
ānbūend,noun masculine,,"['_hermit, anchorite_']"
anbūgan,,,[]
anbyhtscealc,,,[]
ānbȳme,,,"['_made of one trunk, dug-out (ship)_']"
±anbyrdan,,,"['_to strive against, resist, oppose, attack_']"
anbyrdnes,noun feminine,,['_resistance_']
anbyrignes,noun feminine,,"['_tasting, taste_']"
ān-cenned,,,['_only-begotten_']
ancer,,,[]
an-clēow,noun neuter,,"['_ankle_,’ _Lcd, Æ_']"
ancnāwan,,,[]
ancor,noun masculine,,"['_anchor_,’ _B, Bo_']"
ancor,noun masculine,,['_L._']
ancor,noun masculine,,['_Gk._']
"ān-cor,",noun masculine,,"['_anchorite, hermit_', '_L._']"
"ān-cor,",noun masculine,,['_Gk._']
ancorbend,noun masculine,,['_cable_']
āncorlic,,,['_like a hermit_']
āncorlīf,noun neuter,,['_solitary life_']
ancorman,noun masculine,,['_man in charge of the anchor_']
ancorrāp,noun masculine,,"['_anchor rope, cable_']"
ancorsetl,noun neuter,,['_prow of a ship_']
āncorsetl,noun neuter,,['_hermitage_']
āncorsetla,noun masculine,,['_hermit_']
āncorstōw,noun feminine,,['_solitary place_']
ancorstreng,noun masculine,,['_cable_']
ancra,,,[]
āncra,noun masculine,,"['_anchorite, hermit, monk_, _WW_']"
āncra,noun masculine,,['_anchor_']
ancsum,,,[]
ancuman,V_4,,['_to arrive_']
āncummum,,,"['_one by one, singly_']"
āncyn,adj.,,['_only_']
āncyn,adj.,,[]
and,conj,,"['_‘and,’ but_', '_like as if..._']"
and-,,,"['_opposition, negation_. _Ger._']"
and-,,,[]
anda,noun masculine,,"['_grudge, enmity, envy, anger, vexation_, _Mt_']"
anda,noun masculine,,[]
anda,noun masculine,,['_zeal_']
anda,noun masculine,,"['_injury, mischief_']"
anda,noun masculine,,"['_fear, horror_', '_ande_,’ ‘_onde_']"
āndæge,,†,"['_for one day, lasting a day_']"
andæt-,,,[]
āndaga,noun masculine,,['_appointed day_']
±āndagian,,,['_to fix a day for appearance_']
±āndagian,,,['_adjourn_']
andb-,,,[]
andbēcnian,,,['_to make signs to_']
andbita,noun masculine,,['_feast (of unleavened bread)_']
andclēow,,,[]
andcweðan,,,"['_contradicere, frustrari_']"
andcwiss,noun feminine,,['_answer_']
andcȳðnes,noun feminine,,['_evidence_']
andd-,,,[]
ande,,,[]
andēages,,,"['_eye to eye, in the face, openly_']"
andēaw,,,"['_arrogant, ostentatious_']"
"andefn,",noun feminine,,"['_measure, quantity, amount_']"
"andefn,",noun feminine,,"['_capacity, nature_']"
"andel-bær,",,,['_reversed_']
andergilde,,,['_at little cost_']
andet-,,,[]
andetla,noun masculine,,"['_declaration, confession_']"
±andetnes,noun feminine,,['_confession_']
±andetnes,noun feminine,,"['_thanksgiving, praise_']"
andetta,noun masculine,,"['_one who confesses_', '_to acknowledge_']"
±andettan,,,"['_to confess, acknowledge_']"
±andettan,,,['_give thanks or praise_']
±andettan,,,"['_promise, vow_']"
"andett-end,",noun masculine,,['_confessor_']
andettian,,,[]
andettung,noun masculine,,"['_confession, profession_']"
andfang,noun masculine,,['_acceptance_']
andfangol,,,['_susceptor_']
āndfealdlīce,,,[]
andfeax,,,['_bald_']
andfeng,noun masculine,,"['_seizing, receiving, taking_']"
andfeng,noun masculine,,['_defence_']
andfeng,noun masculine,,['_defender_']
andfeng,noun masculine,,"['_attack, assault_']"
andfeng,noun masculine,,"['_revenue, means_']"
andfeng,noun masculine,,['_illegal occupation of (land)_']
andfenga,noun masculine,,"['_receiver, defender, undertaker_']"
andfenge_1,,,"['_acceptable, agreeable, approved, fit, suitable_']"
andfenge_1,,,['_that can receive_']
andfenge_1,,,['_taken_']
andfenge_2,noun masculine,,['_undertaker_']
andfenge_2,noun masculine,,['_receptacle_']
andfengend,noun masculine,,['_defender_']
andfengend,noun masculine,,['_receiver_. gafoles\xa0a. _tax collector_']
andfengestōw,noun feminine,,['_receptacle_']
andfengnes,noun feminine,,"['_acceptance, receiving_']"
andfengnes,noun feminine,,['_receptacle_']
andfengnes,noun feminine,,['_acceptableness_']
andfex,,,[]
andgelōman,,,[]
andget,,,[]
andgete,adj.,†,"['_plain, manifest_']"
andgiet,noun neuter,,[]
andgiet,noun neuter,,"['_understanding, intellect_, _Mt_']"
andgiet,noun neuter,,[]
andgiet,noun neuter,,"['_knowledge, perception_']"
andgiet,noun neuter,,"['_sense, meaning_']"
andgiet,noun neuter,,['_one of the five senses_']
andgiet,noun neuter,,"['_plan, purpose_', '_angit_']"
andgiet-,,,[]
andgitful,,,"['_intelligent, sensible_']"
andgitfullic,,,"['_intelligible, clear_']"
andgitlēas,,,"['_foolish, senseless_']"
andgitlēast,noun feminine,,['_want of understanding_']
andgitlic,,,[]
andgitol,,,"['_intelligent, sensible_']"
andgittācen,noun neuter,‡,"['_sensible token, sign_']"
andgyt,,,[]
andgyt-,,,[]
,,,[]
,,,[]
andhēafod,noun neuter,,"['_heading, unploughed headland of a field_']"
"andhetan,",,,[]
andhweorfan,V_3,,"['_to move against, blow against_']"
andian,,,['_to be envious or jealous_']
andig,,,"['_envious, jealous_']"
andlāman,,,[]
andlang_1,,,[]
andlang_2,adj.,,"['_entire, continuous, extended_', '_all day (night) long_, _An, Gu_', '_‘along_']"
andlang_3,prep.,,"['_along,’ by the side of_, _Æ, Chr, KC_']"
andlang_3,prep.,,[]
andlangcempa,,,['_soldier fighting in line_']
andlata,,,[]
andlēan,noun neuter,†,"['_retribution, retaliation_']"
and-leofen,noun feminine,,"['_sustenance, nourishment, food_']"
and-leofen,noun feminine,,"['_money, wages_']"
andlīcnes,,,[]
andliefen,,,[]
andlōman,noun masculine,,"['_utensils, implements, vessels_']"
andlong,,,[]
andlyfen,,,[]
andmitta,,,[]
andrecefæt?,noun neuter,,['_wine or oil press_']
andriesne,,,[]
"an-drysen-,",,,[]
and-rysno,noun feminine,,"['_respect, reverence_']"
and-rysno,noun feminine,,['_etiquette_']
andsaca,noun masculine,,['_adversary_']
andsaca,noun masculine,,"['_denier, apostate_']"
andsacian,,,"['_to dispute, deny_']"
andsæc,noun masculine,,"['_denial, oath of purgation_, _El, LL_']"
andsæc,noun masculine,,['_refusal_']
andsæc,noun masculine,,"['_strife, resistance_', '_andsech_']"
andsǣte,adj.,,"['_hateful, odious, repugnant_, _Æ_']"
andsǣte,adj.,,"['_hostile_', '_andsete_']"
andslyht,noun masculine,†,['_blow_']
andspeornan,V_3,,['_to stumble against_']
andspyrnes,noun feminine,,['_offence_']
āndstreces,,,[]
"and-sumnes,",noun feminine,,"['_purity, chastity, virginity_']"
±andswarian,,,"['_to ‘answer,’_ _Lk_']"
±andswarian,,,[]
andswaru,noun feminine,,"['_‘answer,’ reply_, _B, Jn_']"
andswaru,noun feminine,,[]
and-swerian,,,[]
andsȳn,,,[]
"and-timber,",,,[]
andðracian,,,[]
andðræce,,,[]
andung,noun feminine,,['_jealousy_']
andūstrian,,,['_detestari_']
andūstrung,noun feminine,,['_abominatio_']
andwǣscan,,,[]
andwǣt,,,['_moist_']
andward-,,,[]
andweal-,,,[]
andweard,,,"['_present, actual, existing_']"
andweard,,,['_opposite\xa0to_']
±andweardian,,,"['_to present, bring before one_']"
andweardlic,,,"['_present, actual_']"
andweardnes,noun feminine,,['_presence_']
andweardnes,noun feminine,,['_present time_']
andwendednes,,,[]
andweorc,noun neuter,,"['_matter, substance, material_']"
andweorc,noun neuter,,['_cause_']
andwerd,,,[]
andwīg,noun masculine,,['_resistance_']
andwille,,,[]
andwirdan,,,[]
andwīs,,,"['_expert, skilful_']"
andwīsnes,noun feminine,,['_experience_']
andwist,noun feminine,,['_support_? _station_']
andwlata,,,[]
+andwlatod,,,['_frontosus_']
andwlita,noun masculine,,"['_face, forehead, countenance, form_, _B, MtR_']"
andwlita,noun masculine,,['_anleth_']
andwlite,noun neuter,,[]
andwliteful,,,['_vultuosus_']
andwrāð,,,"['_hostile, enraged_']"
"and-wurd,",,,[]
"±and-wyrdan,",,,"['_to answer_, _Æ, Mt_']"
"±and-wyrdan,",,,[]
"±and-wyrdan,",,,"['_conspirare_', '_andwurde_']"
andwyrde,noun neuter,,['_answer_']
andwyrding,noun feminine,,['_conspiratio_']
andȳde,,,[]
andytt-,,,[]
āne,,,[]
"ān-ēage,",,,"['_ÆL_) _‘one-eyed,’ blind of one eye_']"
ānecge,adj.,,['_having one edge_']
+āned,noun neuter,,[]
"ānēge,",,,[]
ānēhst,,,[]
ānemnan,,,"['_to announce, declare_, _Gu_', '_aname_']"
ānerian,,,"['_to deliver, rescue_']"
ānerian,,,[]
ānes,,,[]
ānescian,,,[]
ānett,noun neuter,,"['_solitude, seclusion_']"
anf-,,,[]
"ān-feald,",,,"['_single, unmixed, singular, unique, superior_, _Æ_']"
"ān-feald,",,,[]
"ān-feald,",,,"['_simple, modest, honest, sincere_, _Mt_']"
"ān-feald,",,,[]
"ān-feald,",,,"['_fixed, invariable_', '_or_', '_prose_', '_afald_']"
ānfealdnes,noun feminine,,"['_unity, concord_']"
